title,prompt,response
Mostar,Please build a 5-day itinerary highlighting the best hotels and restaurants in Mostar for visitors from Paris.,"[Context]
[Attractions]
- Cemetery
  A park turned into a cemetery in 1993 when the dead needed a place to be buried and other cemeteries were inaccessible due to the war.
- The Old Bridge
  Originally built by the Turks in 1566, it was destroyed in 1993, but rebuilt in 2004. The bridge is the highlight of Mostar and is a UNESCO World Heritage Site. The bridge is 21m high and you will frequently see members of the Mostar Diving Club dive off the bridge. It is customary to give the divers a few BAM (KM) after they make the jump.
- Old Bridge Museum (5 BAM)
  Includes exhibits on the history of the bridge, a panoramic view from the top, and entrance into the excavations below, along with a video detailing the reconstruction of the bridge.
- Muslibegovića House (4 BAM)
  Constructed 300 years ago, it is considered the most beautiful house from Ottoman period in the Balkans. The house is comprised of separate quarters for women (women’s courtyard – haremluk), and men (men’s courtyard – selamluk). Unlike earlier architectural styles, this house resembled a four-storey house built around the centre. Double-arched entrance with the central pillar reveals Mediterranean influence. The house preserved authentic monumental structure, items and documents providing an insight into the life of a wealthy bey family from the time. In addition to museum exhibition, visitors are invited to take traditional beverages or cookies, or spend a night in this authentic surrounding.

[Activities]
- Walk Along the Former Front-line
  Here, in 1993 the city was divided between Croats on the West and Bosniaks on the Eastern side. It is a surreal and sobering experience to see the bombed out buildings which still stand in this area only 5m from the division.
- Watch locals dive off the Old Bridge
  Members of the Mostar Diving Club will dive off the bridge into the emerald green waters, but first they will try to collect some money from tourists. Do not attempt this yourself. The waters of river are at a constant 12°C, and going suddenly from 30°C to 12°C can cause a heart attack among even the fittest. The young local men diving would hose themselves down first in order to lower their body temperature before diving. The best place to watch this is below Old Bridge on shore of Neretva river.

[Restaurants]
- Aleksa
  Restaurant and café with a terrace on the river. Is also the seat of Club Aleksa, in the name of the Mostarian poet. Local food, nice atmosphere, many internationals go there.
- Veranda
- Labirint
  Great view overlooking the Stari Most. Part of Hotel Bristol.
- Kulluk
  Great view overlooking the Stari Most.
- Aščinica """"Saray"""" (From BAM1)
  A great place to have cheap and good dishes. Prices range between €2.5 to €6 for a really big meal.

[Bars]
- OKC Abrašević
  Bar with alternative concerts and other art events, founded on the former front line of the last civil war. On the second story of the bar is a small book-exchange.
- Ali Baba's Cave
  This bar has drinks and hookah; the ambiance is great as the lounge was built directly in a cavern. You won't be able to miss it while walking around the bazaar in Mostar's Old Town, as there is loud music emanating from the entrance.
- Studio Lounge
  A cool open-air bar on top of a high building with jazzy/world music and a great view over the town. Sometimes live bands; keep your eyes open to see posters when walking in the Old town.

[Hotels]
- Mostar Old Bridge View Villas
  Three fully furnished two bedroom apartments with terraces on Neretva River directly over looking the Mostar Old Bridge.
- Pansion Mostar (€15)
  Rooms are friendly, quiet and spacious, equipped with TV and balcony. Bathroom spotless, owner Marijana friendly and with good English.
- Oscar Pansion
  Rooms are very clean, with television and air-conditioning and the price is surprisingly low.
- Hostel Majda's Rooms (Dorm bed: €10)
  This is the first hostel in Mostar. The owner, Majda, is very friendly and will bend over backwards to accommodate you, suggest restaurants, bars, sights, and day trips. Free internet, TV, kitchen, linen. Homecooked breakfast and coffee for free every morning. A tour is offered, too.
- Villa Sann
  The Old Bridge can be reached in just 10 minutes by walking. Villa Sann offers private parking for guests at a fee."
Mountain View (California),I'd love a day-by-day 5-day itinerary for my trip from Auckland to Mountain View (California).,"[Context]
[Attractions]
- Hacker Dojo
  Non-profit community center for geeks.
- Computer History Museum ($15)
  World's largest and most complete computer history museum, documenting the area's primary industry.
- Castro Street
  Castro Street is a charming district full of ethnic diversity and interesting local businesses. Although there is a strong Asian presence among restaurants and shops, many different cultures are represented along these blocks. There is a weekly farmers' market and on certain Thursdays it is home to a great street fair with vendors and a classic car show. Also convenient access from public transportation by way of several trains and buses. If you live near this area or in most of Mountain View, Google provides free Wi-Fi internet all over (though it is spotty in many locations).
- Shoreline Wildlife Refuge Area and Trail
  Once the site for dumping trash, Mountain View closed this area as a dump and turned it into a park instead. Now it's a beautiful 700-acre park with a saltwater lake, golf course, rolling grassy hills, and bay trails.

[Activities]
- NASA Ames Research Center
  Founded in 1939, Ames Research Center has evolved into one of the nation's premier research labs. Ames provides the products, technologies and services that enable NASA missions and, in turn, expand human knowledge.
- Stevens Creek Trail
  Good for walking or riding a bike.
- Shoreline Amphitheatre
  Outdoor concert venue with huge tent cover, location for many large Bay Area concerts as well as community events.
- Shoreline Aquatic Center
  Water sports center with boating, windsurfing, and other aquatic activities. Equipment rental available.
- Century Cinemas 16
  Large movie theater with ample parking showing recent big movies.

[Shops]
- Farmers' Market
  Features fresh produce and prepared foods from farmers and small food producers in the area. On '49ers game Sundays, the market is relocated to the corner of Bryant St. and California St. a few blocks away.

[Restaurants]
- Scratch
  Updated American comfort food. It has a great bar with unusual, craft selections of American distilled spirits. Also, good soups, salads, and appetizers. Main courses are inconsistent but many are quite good.
- Chez TJ
  Swanky, Michelin-starred restaurant.
- Fiesta del Mar Too

[Hotels]
- Holiday Inn Express
- Ramada Limited
- Quality Inn & Suites Hotel
- Super 8 Mountain View"
Mountain View (California),Can you suggest a detailed 4-day travel itinerary from Warsaw to Mountain View (California)?Can you create a 4-day itinerary with a total budget of $500 for traveling from Warsaw to Mountain View (California)?,"[Context]
[Attractions]
- Castro Street
  Castro Street is a charming district full of ethnic diversity and interesting local businesses. Although there is a strong Asian presence among restaurants and shops, many different cultures are represented along these blocks. There is a weekly farmers' market and on certain Thursdays it is home to a great street fair with vendors and a classic car show. Also convenient access from public transportation by way of several trains and buses. If you live near this area or in most of Mountain View, Google provides free Wi-Fi internet all over (though it is spotty in many locations).
- Computer History Museum ($15)
  World's largest and most complete computer history museum, documenting the area's primary industry.
- Shoreline Wildlife Refuge Area and Trail
  Once the site for dumping trash, Mountain View closed this area as a dump and turned it into a park instead. Now it's a beautiful 700-acre park with a saltwater lake, golf course, rolling grassy hills, and bay trails.

[Activities]
- Stevens Creek Trail
  Good for walking or riding a bike.
- Shoreline Aquatic Center
  Water sports center with boating, windsurfing, and other aquatic activities. Equipment rental available.
- Shoreline Amphitheatre
  Outdoor concert venue with huge tent cover, location for many large Bay Area concerts as well as community events.

[Shops]
- Farmers' Market
  Features fresh produce and prepared foods from farmers and small food producers in the area. On '49ers game Sundays, the market is relocated to the corner of Bryant St. and California St. a few blocks away.

[Restaurants]
- La Fiesta
  Mexican food
- Tied House Cafe and Brewery
  American.
- Hong Kong Bistro
  Western-style food from Hong Kong, vestiges of a colonial era. One of the few restaurants in Mountain View open late; serving until midnight.

[Hotels]
- Ramada Limited
- Hotel Strata
- Best Western Mountain View Inn
- Quality Inn & Suites Hotel
- Hotel Aria"
Mountain View (California),Help me plan a 3-day itinerary for my trip from Boston to Mountain View (California).,"[Context]
[Attractions]
- Castro Street
  Castro Street is a charming district full of ethnic diversity and interesting local businesses. Although there is a strong Asian presence among restaurants and shops, many different cultures are represented along these blocks. There is a weekly farmers' market and on certain Thursdays it is home to a great street fair with vendors and a classic car show. Also convenient access from public transportation by way of several trains and buses. If you live near this area or in most of Mountain View, Google provides free Wi-Fi internet all over (though it is spotty in many locations).
- Hacker Dojo
  Non-profit community center for geeks.
- Google Headquarters
  Drive around the large campus of buildings to see where all the geeks work. Make sure to take a picture in front of the huge Android statue at Building 44 (1635 Charleston Road). No public tours available.
- Shoreline Wildlife Refuge Area and Trail
  Once the site for dumping trash, Mountain View closed this area as a dump and turned it into a park instead. Now it's a beautiful 700-acre park with a saltwater lake, golf course, rolling grassy hills, and bay trails.

[Activities]
- NASA Ames Research Center
  Founded in 1939, Ames Research Center has evolved into one of the nation's premier research labs. Ames provides the products, technologies and services that enable NASA missions and, in turn, expand human knowledge.
- Stevens Creek Trail
  Good for walking or riding a bike.
- Shoreline Amphitheatre
  Outdoor concert venue with huge tent cover, location for many large Bay Area concerts as well as community events.
- Shoreline Aquatic Center
  Water sports center with boating, windsurfing, and other aquatic activities. Equipment rental available.

[Shops]
- Farmers' Market
  Features fresh produce and prepared foods from farmers and small food producers in the area. On '49ers game Sundays, the market is relocated to the corner of Bryant St. and California St. a few blocks away.

[Restaurants]
- Bangkok Spoon
- Shezan
  The location formerly occupied by Sue's Kitchen (and Godavari, in another incarnation) now holds a Pakistani restaurant with superb food full of subtle flavors.
- Vaso Azzurro
  Italian food, served in a restaurant with substantially-Italian-speaking staff
- Tied House Cafe and Brewery
  American.

[Hotels]
- Ramada Limited
- Holiday Inn Express
- Hotel Strata"
Mount Gambier,What would a 5-day itinerary look like for a trip from Washington DC to Mount Gambier?,"[Context]
[Activities]
- Engelbrechts Cave
  Cave tours, Cafe and Retail sales of local produce.  Cave diving access for CDAA qualified cave divers only.

[Bars]
- spuds
  Spud Train A train shaped vending van which serves baked potatoes. Spudway is a bus selling spuds just like the previous company and can be found just a little bit down the road. Spudway has by far the better food. Look for the waving oversized potato/man on the weekends.

[Hotels]
- Old Gaol ($20-66)
  This is an old jail that has been sectioned off into 27 rooms.
- Jubilee Motor Inn
  AUD 55/room 180 Jubilee Highway East, Mount Gambier, South Australia.
- Clarendon Lodge & Chalets
  4 Self-contained Chalets set between 650 walnut trees, picturesque lawns and gardens and only 5 km to Mt Gambier's Blue Lake."
Mount Gambier,Create a 6-day restaurant focused itinerary for my trip from Vancouver to Mount Gambier.,"[Context]
[Activities]
- Engelbrechts Cave
  Cave tours, Cafe and Retail sales of local produce.  Cave diving access for CDAA qualified cave divers only.

[Bars]
- spuds
  Spud Train A train shaped vending van which serves baked potatoes. Spudway is a bus selling spuds just like the previous company and can be found just a little bit down the road. Spudway has by far the better food. Look for the waving oversized potato/man on the weekends.

[Hotels]
- Clarendon Lodge & Chalets
  4 Self-contained Chalets set between 650 walnut trees, picturesque lawns and gardens and only 5 km to Mt Gambier's Blue Lake.
- Old Gaol ($20-66)
  This is an old jail that has been sectioned off into 27 rooms.
- Jubilee Motor Inn
  AUD 55/room 180 Jubilee Highway East, Mount Gambier, South Australia."
Mount Gambier,Please plan a 5-day itinerary for a trip from Dublin to Mount Gambier with a luxury budget of $500 per day.,"[Context]
[Activities]
- Engelbrechts Cave
  Cave tours, Cafe and Retail sales of local produce.  Cave diving access for CDAA qualified cave divers only.

[Bars]
- spuds
  Spud Train A train shaped vending van which serves baked potatoes. Spudway is a bus selling spuds just like the previous company and can be found just a little bit down the road. Spudway has by far the better food. Look for the waving oversized potato/man on the weekends.

[Hotels]
- Clarendon Lodge & Chalets
  4 Self-contained Chalets set between 650 walnut trees, picturesque lawns and gardens and only 5 km to Mt Gambier's Blue Lake.
- Jubilee Motor Inn
  AUD 55/room 180 Jubilee Highway East, Mount Gambier, South Australia.
- Old Gaol ($20-66)
  This is an old jail that has been sectioned off into 27 rooms."
Santa Catalina Mountains,I'd love a day-by-day 6-day itinerary for my trip from Bogotá to Santa Catalina Mountains.,"[Context]
[Activities]
- Mount Lemmon Ski Valley
  The southernmost ski resort in the United States. It's a very small resort with short runs.
- Sabino Canyon ($5/vehicle; if there are no parking spaces left visitors must wait until a space becomes available)
  A spectacular desert canyon cut into the south side of the Santa Catalina Mountains, this area is justifiably popular with both locals and visitors and is the starting point for a number of hiking trails. Half-hourly trams operated by [http://www.sabinocanyon.com/ Sabino Canyon Tours] ($8/$4 adults/children) can take visitors nine stops up into the canyon; a separate tram ($3/$1 adults/children) will take you into '''Bear Canyon''' and to the trailhead of the popular '''Seven Falls Trail'''. Free trail maps are available at the visitor center, which also sells a good selection of regional hiking guidebooks and topo maps.
- Pusch Ridge Wilderness Area
  This is a good area for wildlife viewing. A number of scenic and challenging trails can be accessed here from the north side of Tucson, as well as from Catalina Highway and [http://www.azstateparks.com/Parks/CATA/index.html Catalina State Park] near Oracle. No mountain bikes, horses, or dogs permitted.

[Restaurants]
- Mt Lemmon Cookie Cabin
  At the far side of Summerhaven. They serve the best giant cookies.
- Mt. Lemmon General Store
  Fudge.....the BEST.
- Iron Door Restaurant
  Pricey but beautiful.

[Hotels]
- General Hitchcock Campground ($10/vehicle)
  Not recommended for trailers or RVs. No water, vault toilets.
- Rose Canyon Campground ($18/vehicle)
  RV Camping is 22 feet and less. No hook-ups. Tents, trailers to 22' and small motor homes permitted. Drinking water and toilets available.
- Molino Basin Campground ($10/vehicle)
  Open from 1 Nov - 15 Apr. No hookups, trailers and RVs under 22' permitted. No water, vault toilets. There is a pleasant hike between this campground and Gordon Hirabayashi (see listing below); park all the way at the end of prison camp and walk downhill to Molino. The destruction from the Aspen fire is evident here as is all the new green growth.
- Peppersauce Campground ($10/night)
  This picturesque campground is located on the northern slope of Mt Lemmon. Toilets and water, no hookups, RVs up to 22'."
Santa Catalina Mountains,Please plan a 5-day itinerary for a trip from Budapest to Santa Catalina Mountains with a luxury budget of $500 per day.,"[Context]
[Activities]
- Mt. Lemmon SkyCenter
  Operated by the University of Arizona, this astronomical observatory offers nightly observation programs and workshops for the public.
- Sabino Canyon ($5/vehicle; if there are no parking spaces left visitors must wait until a space becomes available)
  A spectacular desert canyon cut into the south side of the Santa Catalina Mountains, this area is justifiably popular with both locals and visitors and is the starting point for a number of hiking trails. Half-hourly trams operated by [http://www.sabinocanyon.com/ Sabino Canyon Tours] ($8/$4 adults/children) can take visitors nine stops up into the canyon; a separate tram ($3/$1 adults/children) will take you into '''Bear Canyon''' and to the trailhead of the popular '''Seven Falls Trail'''. Free trail maps are available at the visitor center, which also sells a good selection of regional hiking guidebooks and topo maps.
- Mount Lemmon Ski Valley
  The southernmost ski resort in the United States. It's a very small resort with short runs.

[Restaurants]
- Mt. Lemmon General Store
  Fudge.....the BEST.
- Iron Door Restaurant
  Pricey but beautiful.
- Mt Lemmon Cookie Cabin
  At the far side of Summerhaven. They serve the best giant cookies.

[Hotels]
- Gordon Hirabayashi Campground ($10/vehicle)
  This campground is unusual as it displays the remnants (mostly rock walls) of a Japanese-American interment camp from WWII. The Arizona Trail also passes through this campground. Open from late fall through early spring. No hookups, trailers and RVs under 22' permitted. No water, vault toilets.
- Spencer Canyon Campground ($18/vehicle)
  68 first come first served sites. No RV hook-ups available, fire pits, grills, and tables are available at the sites. All campgrounds have potable water and vault toilets.
- Rose Canyon Campground ($18/vehicle)
  RV Camping is 22 feet and less. No hook-ups. Tents, trailers to 22' and small motor homes permitted. Drinking water and toilets available."
Santa Catalina Mountains,I'm planning a 7-day trip from Brussels to Santa Catalina Mountains. Could you build a day-by-day travel itinerary?,"[Context]
[Activities]
- Mt. Lemmon SkyCenter
  Operated by the University of Arizona, this astronomical observatory offers nightly observation programs and workshops for the public.
- Astronomy Camp
  Run throughout the year for teenagers, adults, and educators. Campers spend time learning how to use the astronomical facilities, which range up to telescopes 61"""" in size, and collect their own research data. Truly a must-do for any astronomy guru, although the camps tend to fill very quickly so check their website for details.
- Pusch Ridge Wilderness Area
  This is a good area for wildlife viewing. A number of scenic and challenging trails can be accessed here from the north side of Tucson, as well as from Catalina Highway and [http://www.azstateparks.com/Parks/CATA/index.html Catalina State Park] near Oracle. No mountain bikes, horses, or dogs permitted.

[Restaurants]
- Iron Door Restaurant
  Pricey but beautiful.
- Mt Lemmon Cookie Cabin
  At the far side of Summerhaven. They serve the best giant cookies.
- Mt. Lemmon General Store
  Fudge.....the BEST.

[Hotels]
- Molino Basin Campground ($10/vehicle)
  Open from 1 Nov - 15 Apr. No hookups, trailers and RVs under 22' permitted. No water, vault toilets. There is a pleasant hike between this campground and Gordon Hirabayashi (see listing below); park all the way at the end of prison camp and walk downhill to Molino. The destruction from the Aspen fire is evident here as is all the new green growth.
- Peppersauce Campground ($10/night)
  This picturesque campground is located on the northern slope of Mt Lemmon. Toilets and water, no hookups, RVs up to 22'.
- General Hitchcock Campground ($10/vehicle)
  Not recommended for trailers or RVs. No water, vault toilets.
- Rose Canyon Campground ($18/vehicle)
  RV Camping is 22 feet and less. No hook-ups. Tents, trailers to 22' and small motor homes permitted. Drinking water and toilets available."
Mount Pleasant (South Carolina),Please draft a 5-day travel plan from Perth to Mount Pleasant (South Carolina).,"[Context]
[Activities]
- Charles Pinckney National Historic Site
  This national historic site features the original home of one of the signers of the Declaration of Independence.
- Palmetto Islands County Park ($1 per person park entrance, $8 for water park)
  Offers a water park, large shaded meadows perfect for picnics, a dog playground, and plenty of trails for taking in the scenery.
- Patriot's Point ($18 adults, $15 seniors/military, $11 children, free for military in uniform. $5 parking)
  Tour the USS Yorktown, a decommissioned aircraft carrier, or one of the other ships or submarines at the park.[[File:USS Yorktown at Patriot's Point.jpg|thumb|The USS Yorktown at Patriot's Point.]]

[Shops]
- Town Centre
  Town Centre has many upscale clothing stores, restaurants, and shops. It has a movie theater, the Palmetto Grande 16 Stadium Cinema. It is easy to walk around, with plenty sidewalks, and is suited more for pedestrians than cars. It has an Aussie Outfitters, Banana Republic, Barnes & Noble, Bed Bath & Beyond, Belk, J. Jill, Old Navy, and a TCBY, to name a few. Its restaurants include Burtons Grill, Grimaldi's Pizzeria, LongHorn Steakhouse, P.F. Changs China Bistro, and Qdoba(Mexican restaurant). The full list of stores is at [http://www.mtpleasanttownecentre.com/directory]
- Sweetgrass Crafts ($1-1000)
  Sweetgrass weaving is a Gullah specialty and done by hand to produce a wide range of crafts from coasters to child-sized baskets. It's interesting to see the weaving process and it can be viewed for free wherever sweetgrass crafts are sold. The seller will typically be working on a craft wherever he or she is selling them. For the larger baskets, they will sit inside of it while weaving. Sweetgrass crafts are quite expensive. A small basket to hold coins or keys will cost between $70 and $150 depending on the intricacy and features such as handles. Larger baskets can cost upwards of $500. If you want more of a bargain or a little more selection, go to the roadside stalls on Highway 17 in between The Isle of Palms Connector and Park West.

[Restaurants]
- Hubee D's ($5-10)
  Delicious fried chicken with great dipping sauces, sandwiches, salads, and beer. Fried banana pudding for dessert!

[Hotels]
- Shem Creek Inn
  Breathtaking views of Shem Creek highlight this boutique hotel. Located within 4 miles of historic Charleston the Shem Creek Inn has a style and pace that is unmatched in the lowcountry. The hotel features an outdoor pool, complimentary continental breakfast, meeting rooms, restaurant, and wireless internet access. Sit back and watch life pass you by as the shrimp boats roll in.
- MainStay Suites
  This extended stay hotel has an outdoor pool, exercise room and offers free continental breakfast."
Mount Pleasant (South Carolina),Please draft a 4-day travel plan from Madrid to Mount Pleasant (South Carolina).,"[Context]
[Activities]
- Palmetto Islands County Park ($1 per person park entrance, $8 for water park)
  Offers a water park, large shaded meadows perfect for picnics, a dog playground, and plenty of trails for taking in the scenery.
- Charles Pinckney National Historic Site
  This national historic site features the original home of one of the signers of the Declaration of Independence.
- Patriot's Point ($18 adults, $15 seniors/military, $11 children, free for military in uniform. $5 parking)
  Tour the USS Yorktown, a decommissioned aircraft carrier, or one of the other ships or submarines at the park.[[File:USS Yorktown at Patriot's Point.jpg|thumb|The USS Yorktown at Patriot's Point.]]

[Shops]
- Sweetgrass Crafts ($1-1000)
  Sweetgrass weaving is a Gullah specialty and done by hand to produce a wide range of crafts from coasters to child-sized baskets. It's interesting to see the weaving process and it can be viewed for free wherever sweetgrass crafts are sold. The seller will typically be working on a craft wherever he or she is selling them. For the larger baskets, they will sit inside of it while weaving. Sweetgrass crafts are quite expensive. A small basket to hold coins or keys will cost between $70 and $150 depending on the intricacy and features such as handles. Larger baskets can cost upwards of $500. If you want more of a bargain or a little more selection, go to the roadside stalls on Highway 17 in between The Isle of Palms Connector and Park West.
- Town Centre
  Town Centre has many upscale clothing stores, restaurants, and shops. It has a movie theater, the Palmetto Grande 16 Stadium Cinema. It is easy to walk around, with plenty sidewalks, and is suited more for pedestrians than cars. It has an Aussie Outfitters, Banana Republic, Barnes & Noble, Bed Bath & Beyond, Belk, J. Jill, Old Navy, and a TCBY, to name a few. Its restaurants include Burtons Grill, Grimaldi's Pizzeria, LongHorn Steakhouse, P.F. Changs China Bistro, and Qdoba(Mexican restaurant). The full list of stores is at [http://www.mtpleasanttownecentre.com/directory]

[Restaurants]
- Hubee D's ($5-10)
  Delicious fried chicken with great dipping sauces, sandwiches, salads, and beer. Fried banana pudding for dessert!

[Hotels]
- Shem Creek Inn
  Breathtaking views of Shem Creek highlight this boutique hotel. Located within 4 miles of historic Charleston the Shem Creek Inn has a style and pace that is unmatched in the lowcountry. The hotel features an outdoor pool, complimentary continental breakfast, meeting rooms, restaurant, and wireless internet access. Sit back and watch life pass you by as the shrimp boats roll in.
- MainStay Suites
  This extended stay hotel has an outdoor pool, exercise room and offers free continental breakfast."
Mount Pleasant (South Carolina),I need a 4-day itinerary with the best attractions for my journey from Wellington to Mount Pleasant (South Carolina).,"[Context]
[Activities]
- Palmetto Islands County Park ($1 per person park entrance, $8 for water park)
  Offers a water park, large shaded meadows perfect for picnics, a dog playground, and plenty of trails for taking in the scenery.
- Boone Hall Plantation ($19.50 adults, $9.50 children)
  Tours of the grounds and plantation house, local events, and beautiful scenery.[[Image:Entrance to Boone Hall Plantation (7645800052).jpg|thumb|Boone Hall Awaits!]]
- Charles Pinckney National Historic Site
  This national historic site features the original home of one of the signers of the Declaration of Independence.

[Shops]
- Town Centre
  Town Centre has many upscale clothing stores, restaurants, and shops. It has a movie theater, the Palmetto Grande 16 Stadium Cinema. It is easy to walk around, with plenty sidewalks, and is suited more for pedestrians than cars. It has an Aussie Outfitters, Banana Republic, Barnes & Noble, Bed Bath & Beyond, Belk, J. Jill, Old Navy, and a TCBY, to name a few. Its restaurants include Burtons Grill, Grimaldi's Pizzeria, LongHorn Steakhouse, P.F. Changs China Bistro, and Qdoba(Mexican restaurant). The full list of stores is at [http://www.mtpleasanttownecentre.com/directory]
- Sweetgrass Crafts ($1-1000)
  Sweetgrass weaving is a Gullah specialty and done by hand to produce a wide range of crafts from coasters to child-sized baskets. It's interesting to see the weaving process and it can be viewed for free wherever sweetgrass crafts are sold. The seller will typically be working on a craft wherever he or she is selling them. For the larger baskets, they will sit inside of it while weaving. Sweetgrass crafts are quite expensive. A small basket to hold coins or keys will cost between $70 and $150 depending on the intricacy and features such as handles. Larger baskets can cost upwards of $500. If you want more of a bargain or a little more selection, go to the roadside stalls on Highway 17 in between The Isle of Palms Connector and Park West.

[Restaurants]
- Hubee D's ($5-10)
  Delicious fried chicken with great dipping sauces, sandwiches, salads, and beer. Fried banana pudding for dessert!

[Hotels]
- MainStay Suites
  This extended stay hotel has an outdoor pool, exercise room and offers free continental breakfast.
- Shem Creek Inn
  Breathtaking views of Shem Creek highlight this boutique hotel. Located within 4 miles of historic Charleston the Shem Creek Inn has a style and pace that is unmatched in the lowcountry. The hotel features an outdoor pool, complimentary continental breakfast, meeting rooms, restaurant, and wireless internet access. Sit back and watch life pass you by as the shrimp boats roll in."
Mount Rainier National Park,Create a 7-day travel itinerary from Seoul to Mount Rainier National Park with a moderate budget of $200-300 per day.,"[Context]
[Attractions]
- Longmire
  With the establishment of Mount Rainier National Park in 1899, Longmire became park headquarters. The site had previously served as James Longmire's homestead, lodging, and mineral springs resort. Although park headquarters are no longer at Longmire, the original headquarters building houses a museum that tells the story of the early days of the park. All of Longmire is now designated a national historic district.
- Paradise
  The park's most popular destination, Paradise is famous for its glorious views and wildflower meadows during the summer and hosts record snowfalls in winter receiving on average 641 inches (53.4 feet/16.3 meters) of snow a year. Hiking trails lead through meadows and up onto the mountain's snowfields, making this a great place for dayhikers. Paradise is also the prime winter-use area in the park due to the huge amount of snow it receives. Winter activities include snowshoeing, cross-country skiing and tubing. The road between Longmire and Paradise is plowed throughout the winter. This area also includes The historic Paradise Inn, a concessioner-operated hotel, offers lodging, a dining room and a gift shop. The Paradise Inn is usually open from mid-May to early-October and is closed in the winter. The Guide House houses the Paradise Climbing Information Center, where visitors can obtain climbing permits and hiking and backcountry camping information and the historic Paradise Ranger Station.
- Carbon River/Mowich Lake
  (Carbon River road was washed out by the 2006 flood and is open to vehicles only to the Carbon River Ranger Station at the park boundary. Bicycle and pedestrian traffic are permitted on the remainder of the road inside the park. Carbon is reached via the Carbon River road, off of State Route 165). Accessible only on dirt roads that may require high-clearance and are prone to flooding, the Carbon River area offers access to Carbon Glacier via a short 3.6 mile (one-way) trail, while Mowich Lake is the largest and deepest lake in the park. Named for coal deposits found in the area, is located in the park’s northwest corner. This part of Mount Rainier National Park receives consistently high amounts of rainfall so the climate and plant communities found here resemble that of a temperate rainforest.
- Ohanapecosh
  Located in the southeast corner of the park, Ohanapecosh, named for a Taidnapam (Upper Cowlitz) Indian habitation site along the river, is thought to mean """"standing at the edge."""" Situated among Douglas firs, western red cedars, and western hemlocks, visitors to Ohanapecosh can experience the beauty and complexity of an old-growth forest. The east side of the park is also somewhat drier and sunnier than the west side, making it a good destination when Paradise and Longmire are wet and foggy. Ohanapecosh is not accessible in winter.
- Sunrise/White River
  At 6400' Sunrise is the highest park elevation accessible by car. In summer, mountain meadows abound with wildflowers. On clear days, Sunrise provides breathtaking views of Mount Rainier, Emmons glacier, and many other volcanoes in the Cascade Range. These views and an excellent trail system make Sunrise the second most visited location in the park.

[Activities]
- Mount Rainier Alpine Guides
  Offers guided summit climbs on the Emmons-Winthrop Glaciers.
- Golden Lakes Trail
  (34.5 miles). From the trailhead at the end of Westside Road, the trail leads to an area of fifteen or more small lakes was so named because of the golden sunset colors reflected from the lakes' surfaces. The meadows of Sunset Park are abundant with wildflowers in mid-summer and are host to black bears foraging on the plentiful supply of huckleberries early in the fall.
- Shadow Lake Trail
  (3 miles). One of the many easy trails in the Sunrise area, this trail descends to Shadow lake and intersects with numerous other trails, making for interesting day-hike possibilities.
- Carbon River Rain Forest
  (0.3 mile). Located near the Carbon River park entrance, this easy day hike explores a unique rain forest environment.

[Shops]
- Discover Your Northwest
  operates sales outlets at visitor centers throughout the park. They offer publications, maps, posters, videos, children's literature, and other informational materials. There is an online bookstore available and items can be purchased over the phone with a credit card.

[Restaurants]
- Jackson Visitor Center Grill
  A fast-food restaurant in the Paradise Visitor Center.  Open every day during summer, but only weekends and holidays during winter.
- Sunrise Lodge
  The Sunrise Lodge serves cafeteria-style food during the summer.  Due to its higher elevation, it usually does not open until July.
- National Park Inn Restaurant
  Open year-round and offering family-style dining within the National Park Inn.  Serves breakfast, lunch and dinner.
- Paradise Inn Restaurant
  An upscale dining area located in the Paradise Inn and serving breakfast, lunch and dinner.  Open seasonally, following the Paradise Visitor's Center schedule.

[Hotels]
- Ipsut Creek
  (Year-round, depending on snow conditions).  A rustic campground located in the northwest corner of the park, five miles east of the Carbon River entrance and ranger station.   There is ''no vehicle access'' beyond the ranger station due to a flood-damaged road, restricting the campground to hikers and bikers only.  Offers 30 sites.  Amenities include pit toilets, but there is no drinking water.  $8 per night on a first-come, first-served basis.
- Paradise Inn
  Open from late May to early October, this inn was built and 1917 and is located at Paradise. The inn offers 117 guest rooms, full service restaurant, snack bar, lounge, gift shop, post office. Rates are $99 per night for a room without a bath and $149 for a room with a bath (1-2 people).
- Ohanapecosh
  (Memorial Day weekend through Columbus Day).  Located in the southeast corner of the park, 11 miles northeast of Packwood on SR 123.  Offers 188 individual sites (tent and RV) and one group site.  Amenities include drinking water, flush toilets, dump station, and amphitheater.  Reservation procedures and fees are identical to Cougar Rock, above."
