title,prompt,response
Kilkenny,I'd love a day-by-day 5-day itinerary for my trip from Tokyo to Kilkenny.,"[Context]
[Attractions]
- St Mary's Hall
  St Mary's Hall formerly St Mary's Church was built in 1250 and was recently bought by the state for 3/4 million euro. It is being renovated and added to as it is transformed into a museum which will open in either 2017/2018
- Dunmore Caves (€2.90 Adult, €1.30 Child)
  The show cave is incredibly well developed and is a wonder to walk around.
- Kilkenny 'Slips'
  These winding streets that ramble through the city are a true view of Medieval Kilkenny.
- The Hole in The Wall
  This quaint Elizebethan Tudor house dates from 1582 and features its own snug. It is a historically renowned tavern which has re-opened recently as a boutique arts venue. If its open you will see a swing sign on High Street.
- Black Abbey (Free Admission)
  Founded in 1225, this impressive Dominican Abbey has beautiful stained glass windows and is itself surrounded by the old city walls. Near the Black Abbey, on Abbey Street is Black Freren Gate, the last surviving gate of the city walls.

[Activities]
- The Irish Whiskey Event
  This group whiskey tasting has some excellent reviews. Learn about whiskey and try some rare Irish whiskies.
- Lacken Pitch and Putt
- Watch a Hurling Match
  Hurling is big in Kilkenny, with their county team the perennial Irish champions. There are matches on every weekend all over the county. Nowlan Park is the main stadium holding 30,000 people. It's also possible to check out a smaller match in the local club grounds.

[Shops]
- Market Cross Shopping Centre
- Chesneau Leather Goods
  For over 30 years, French designer Edmond Chesneau has been creating stylish handbags in Kilkenny
- Keith Mosse Woodworking
  With over two decades of experience making handcrafted furniture and other wooden items
- All That Glitters
  Kilkenny is known as the marble city. This designer makes necklaces from local marble and other gems/stones.
- Jerpoint Glass Studio and Gallery
  A family run glass studio production handmade items since 1979.

[Restaurants]
- The Two Dames Coffee Boutique
  New cafe, offering breakfast, lunch, scones, soups and breads, slices and cakes. Gluten-free and low-fat options.
- Kytelers Inn
  Probably Kilkenny's most famous pub and restaurant, this place is steeped in history and is the centre of Kilkenny's ancient witchcraft scene. The food is wholesome Irish food and with a pint of Guinness is an experience in itself.
- The Grapevine Café/ Winebar
  Serving wine, world beers and great tapas in a wonderful old world meets contemporary setting. Live music most weekends.
- Rinuccini
  Authentic Italian restaurant opposit the castle. Can be very busy. Lunch from 12:00-14:30 and dinner from 18:00-22:30.

[Bars]
- Magnums
  Ultra luxurious and excellent fun.
- Kytelers Inn
  Great old bar, full of character, tourists and locals. Has a great beer garden.
- Matt the Millers
  Very popular pub. Often has a late bar, so open after other pubs close.
- Cleere’s Bar and Theatre
  Very popular bar that also puts on small shows in its theatre out back. The doorstep sandwiches and range of soups, including Roasted Red Pepper & Courgette,Pea & Lemon,Tomato Garlic & Chorizo,Broccolli & Almond will keep the hunger pangs away for the day.
- O'Faolain's Club 51
  Excellent fun with an old ruin inside.

[Hotels]
- Fanad House
  This lovely Bed and Breakfast is in a beautiful setting, just across from the gates into the Castle Park.
- Kilkenny Inn Hotel
  A Hotel on Vicar street, just down from St Canice's Cathedral, this is in the heart of the old town.
- Tree Grove Camping (Two adults €15-20)
  This family run campsite is located just outside the city's ringroad.
- Club House Hotel"
Kilkenny,Help me plan a 5-day itinerary for my trip from Caracas to Kilkenny.,"[Context]
[Attractions]
- Rothe House (€5 Adults, €3 for groups (10+))
  A unique merchant's house built in the 16th Century. It comprises three houses in the one complex. Behind the house lies recently reinstated gardens. Rothe House contains Kilkenny's History Museum.
- St. Mary's Cathedral
  This is the Catholic Cathedral for the city. It was built by 1857. It's tower is visible around the city. It is a most impressive limestone structure.
- St Canice's Church (RC)
  This church has a lovely facade and was built by 1827.
- St. Canice's Cathedral
  Built over 800 years ago, this impressive Cathedral and round tower are one of Kilkenny's main attractions. It is the second largest medieval Cathedral in the country. With one of Ireland's only accessible Round Towers, on top of which one can see the most amazing view of Kilkenny, this is a must for anyone's trip to Kilkenny.The cathedral itself is wheelchair accessible.
- The Hole in The Wall
  This quaint Elizebethan Tudor house dates from 1582 and features its own snug. It is a historically renowned tavern which has re-opened recently as a boutique arts venue. If its open you will see a swing sign on High Street.

[Activities]
- Kilkenny Golf Course (Green fees €25-45)
  A members owned 18-hole golf course. Can rent clubs.
- The Kilkenny Traditional Music Trail (Buy tickets at Bollards Bar, Kieran St. Adults €12, students €10)
  Listen to Irish music and stories in some traditional pubs. The musicians explain about the instruments and music.
- Watergate Theatre
  The main theatre in Kilkenny has shows or music most nights of the week. For something smaller, check out Cleers Bar and Theatre, just across the road.
- Craft Council of Ireland
  Funded by the government, this organization promotes the craft industry in Ireland. Check out its latest exhibitions and see crafts people at work in their studios.

[Shops]
- Nicholas Mosse Pottery
  The famous pottery of Ireland has its workshop just a few minutes south of the city.
- Allens
  Stockists of a large array of giftware, cookware, bedlinen and other household accessories over two floors.
- Kilkenny Beer
  While Kilkenny's brewing tradition extends to Smithwicks and other beers, nothing beats the 'home branded stuff'. This Irish cream ale is similar in many respects to Smithwicks.
- Keith Mosse Woodworking
  With over two decades of experience making handcrafted furniture and other wooden items

[Restaurants]
- Mediterranean-inn
  Dishes are delicious and €10 is enough to fill up a hungry traveller.
- The Two Dames Coffee Boutique
  New cafe, offering breakfast, lunch, scones, soups and breads, slices and cakes. Gluten-free and low-fat options.
- Kilkenny Design Centre
  Beautiful setting, opposite the castle and in the old stables of the Castle. This is the perfect café for a lunch during the day.
- Café Sol
  One of Kilkenny's favourite places to dine for lunch and dinner. Located just off the bustling High Street, its lively atmosphere and delicious international menu are not to be missed.

[Bars]
- Magnums
  Ultra luxurious and excellent fun.
- Kytelers Inn
  Great old bar, full of character, tourists and locals. Has a great beer garden.
- Matt the Millers
  Very popular pub. Often has a late bar, so open after other pubs close.

[Hotels]
- Kilkenny Tourist Hostel (Double/Twin from 18pp and dorms from 14pp)
- Kilkenny Inn Hotel
  A Hotel on Vicar street, just down from St Canice's Cathedral, this is in the heart of the old town.
- Club House Hotel
- Kilford Arms
  A hotel just down from the train station and shopping centres.
- Lyrath Estate Hotel
  Kilkenny's Premier Hotel. This Famous Hotel, Spa and Confrence Centre is set in rolling countryside, just a mere mile from the city centre. Its Renovated Building is a treat to dine in."
Killarney (Ontario),Can you create a 6-day travel itinerary from Brussels to Killarney (Ontario)?,"[Context]
[Attractions]
- Killarney Provincial Park
  Considered one of Ontario Parks’ crown jewels, this majestic, mountainous wilderness of sapphire lakes and jack pine ridges so captivated artists – including The Group of Seven’s A.Y. Jackson – that they persuaded the Ontario government to make it a park. Once higher than the Rocky Mountains, La Cloche’s white quartzite cliffs gleam like snowy peaks from afar. Where paddlers, hikers, skiers and snowshoers now journey through in this craggy, imposing landscape, there is evidence that others passed thousands of years before.  (Ontario Parks Website)
- Killarney Museum (Donation)
  The artifacts reflect the lifestyles of the people as Killarney evolved from its beginnings as an aboriginal settlement and voyageur trading station, to a vibrant fishing and logging community and now to the present Killarney, a popular tourist destination and small mining village.

[Activities]
- Sportsman's Inn Yacht Haven
  Offers boat rentals, fuel equipment, licensed restaurant and gift shop
- Killarney Outftters
  Killarney Outfitters can supply you with all you need for your outdoor adventure including canoes, kayaks, tents, a shuttle service and much more.  Killarney Outfitters offer many boat and sailing cruises with gourmet meals and accommodation.  Choose from the many options, from the most rustic to luxurious trips.   The Killarney Outdoor Store carries high-tech adventure wear & equipment, including a variety of outdoor essentials and souvenirs.
- Killarney Mountain Lodge
  Here you can find great fishing supplies, outdoor adventure programs, organized canoe & kayak expeditions and a resort and great cuisine.

[Shops]
- Friends of Killarney Park Outpost
  (books, gifts, artwork, clothes)
- Channel Marina
  (Gifts, ice cream)
- Pitfield General Store
  (Groceries, gas, gifts, sundries)
- The Quarterdeck Gift Shop
- Killarney Outfitters
  (Outdoor gear, clothes, camping, accessories, gas, propane)

[Restaurants]
- Herbert Fisheries
- Sportsman's Inn
- Killarney Mountain Lodge
  Features homemade meals from scratch and the ultimate comfort food.
- Gateway Marine& Storage Inc.

[Bars]
- Killarney Mountain Lodge
- Sportsman's Inn

[Hotels]
- The Pines Bed & Breakfast
- Killarney Mountain Lodge
- Sportsman's inn
- Avalon Eco Resort
- Sportsman's Inn"
Killarney (Ontario),Generate a 4-day itinerary that includes must-visit bars and attractions in Killarney (Ontario) for travelers from Taipei.,"[Context]
[Attractions]
- Killarney Museum (Donation)
  The artifacts reflect the lifestyles of the people as Killarney evolved from its beginnings as an aboriginal settlement and voyageur trading station, to a vibrant fishing and logging community and now to the present Killarney, a popular tourist destination and small mining village.
- Killarney Provincial Park
  Considered one of Ontario Parks’ crown jewels, this majestic, mountainous wilderness of sapphire lakes and jack pine ridges so captivated artists – including The Group of Seven’s A.Y. Jackson – that they persuaded the Ontario government to make it a park. Once higher than the Rocky Mountains, La Cloche’s white quartzite cliffs gleam like snowy peaks from afar. Where paddlers, hikers, skiers and snowshoers now journey through in this craggy, imposing landscape, there is evidence that others passed thousands of years before.  (Ontario Parks Website)

[Activities]
- Killarney Outftters
  Killarney Outfitters can supply you with all you need for your outdoor adventure including canoes, kayaks, tents, a shuttle service and much more.  Killarney Outfitters offer many boat and sailing cruises with gourmet meals and accommodation.  Choose from the many options, from the most rustic to luxurious trips.   The Killarney Outdoor Store carries high-tech adventure wear & equipment, including a variety of outdoor essentials and souvenirs.
- Killarney Mountain Lodge
  Here you can find great fishing supplies, outdoor adventure programs, organized canoe & kayak expeditions and a resort and great cuisine.
- Sportsman's Inn Yacht Haven
  Offers boat rentals, fuel equipment, licensed restaurant and gift shop

[Shops]
- Friends of Killarney Park Outpost
  (books, gifts, artwork, clothes)
- Channel Marina
  (Gifts, ice cream)
- The Quarterdeck Gift Shop

[Restaurants]
- Killarney Mountain Lodge
  Features homemade meals from scratch and the ultimate comfort food.
- Herbert Fisheries
- Gateway Marine& Storage Inc.
- Sportsman's Inn

[Bars]
- Killarney Mountain Lodge
- Sportsman's Inn

[Hotels]
- Avalon Eco Resort
- Sportsman's inn
- Killarney Mountain Lodge
- Sportsman's Inn
- The Pines Bed & Breakfast"
Killarney (Ontario),Create a 7-day travel itinerary from Seoul to Killarney (Ontario) with a moderate budget of $200-300 per day.,"[Context]
[Attractions]
- Killarney Provincial Park
  Considered one of Ontario Parks’ crown jewels, this majestic, mountainous wilderness of sapphire lakes and jack pine ridges so captivated artists – including The Group of Seven’s A.Y. Jackson – that they persuaded the Ontario government to make it a park. Once higher than the Rocky Mountains, La Cloche’s white quartzite cliffs gleam like snowy peaks from afar. Where paddlers, hikers, skiers and snowshoers now journey through in this craggy, imposing landscape, there is evidence that others passed thousands of years before.  (Ontario Parks Website)
- Killarney Museum (Donation)
  The artifacts reflect the lifestyles of the people as Killarney evolved from its beginnings as an aboriginal settlement and voyageur trading station, to a vibrant fishing and logging community and now to the present Killarney, a popular tourist destination and small mining village.

[Activities]
- Killarney Outftters
  Killarney Outfitters can supply you with all you need for your outdoor adventure including canoes, kayaks, tents, a shuttle service and much more.  Killarney Outfitters offer many boat and sailing cruises with gourmet meals and accommodation.  Choose from the many options, from the most rustic to luxurious trips.   The Killarney Outdoor Store carries high-tech adventure wear & equipment, including a variety of outdoor essentials and souvenirs.
- Sportsman's Inn Yacht Haven
  Offers boat rentals, fuel equipment, licensed restaurant and gift shop
- Killarney Mountain Lodge
  Here you can find great fishing supplies, outdoor adventure programs, organized canoe & kayak expeditions and a resort and great cuisine.

[Shops]
- The Quarterdeck Gift Shop
- Pitfield General Store
  (Groceries, gas, gifts, sundries)
- Friends of Killarney Park Outpost
  (books, gifts, artwork, clothes)
- Channel Marina
  (Gifts, ice cream)

[Restaurants]
- Sportsman's Inn
- Herbert Fisheries
- Killarney Mountain Lodge
  Features homemade meals from scratch and the ultimate comfort food.
- Gateway Marine& Storage Inc.

[Bars]
- Killarney Mountain Lodge
- Sportsman's Inn

[Hotels]
- Killarney Mountain Lodge
- Avalon Eco Resort
- Sportsman's Inn
- The Pines Bed & Breakfast
- Sportsman's inn"
Kincardine (Ontario),Help me plan a 6-day itinerary for my trip from Shanghai to Kincardine (Ontario).,"[Context]
[Activities]
- Kincardine Golf & Country Club
- Black Horse Golf Course
- Somerhill Golf Club
- Ainsdale Golf Course

[Restaurants]
- Bruce Bar and Grill
  Every town in Ontario used to have a """"hotel"""".  This was Kincardine's, which is why local people occasionally refer to it as """"The Bruce Inn"""".  The Canada South Blues Society [http://www.bluessociety.ca/] puts on regular concerts here.
- Knotty Pine Restaurant
  Chinese and Canadian cuisine.
- Tim Horton's

[Bars]
- Hawg's Breath Saloon and Deli
  Eat the peanuts and throw the shells on the floor!
- The Erie Belle

[Hotels]
- Sutton Park Inn
- Aintree Trailer Park
- Best Western Governor's Inn
- Living Waters Cabins
- Harbour Motor Inn
  A small motel right across from the Lighthouse."
Kincardine (Ontario),Please draft a 3-day travel plan from Perth to Kincardine (Ontario).,"[Context]
[Activities]
- Black Horse Golf Course
- Kincardine Golf & Country Club
- Somerhill Golf Club

[Restaurants]
- New Seasons Tavern & Restaurant
  Chinese buffet on Thursday, Friday, Saturday nights.
- Bruce Bar and Grill
  Every town in Ontario used to have a """"hotel"""".  This was Kincardine's, which is why local people occasionally refer to it as """"The Bruce Inn"""".  The Canada South Blues Society [http://www.bluessociety.ca/] puts on regular concerts here.
- Tim Horton's
- Victoria Park Restaurant

[Bars]
- Hawg's Breath Saloon and Deli
  Eat the peanuts and throw the shells on the floor!
- The Erie Belle

[Hotels]
- Living Waters Cabins
- Sutton Park Inn
- Kincardinite Motel"
Kincardine (Ontario),Generate a 4-day itinerary that includes must-visit bars and attractions in Kincardine (Ontario) for travelers from Chicago.,"[Context]
[Activities]
- Kincardine Golf & Country Club
- Black Horse Golf Course
- Ainsdale Golf Course
- Somerhill Golf Club

[Restaurants]
- Subway
- McDonald's
- Bruce Bar and Grill
  Every town in Ontario used to have a """"hotel"""".  This was Kincardine's, which is why local people occasionally refer to it as """"The Bruce Inn"""".  The Canada South Blues Society [http://www.bluessociety.ca/] puts on regular concerts here.
- Victoria Park Restaurant

[Bars]
- The Erie Belle
- Hawg's Breath Saloon and Deli
  Eat the peanuts and throw the shells on the floor!

[Hotels]
- Save Inn Motel
- Bluewater Trailer Park
  Great location right across from Dunsmoor Park and the beach.
- Living Waters Cabins"
Kingman,What would a 3-day itinerary look like for a trip from Istanbul to Kingman?,"[Context]
[Attractions]
- Locomotive Park (Free)
  Home to famed steam engine #3759.
- Bonelli House
  A historic house listed on the National Register of Historic Places.
- Kingman Army Air Field Museum ($5 (adults), free (kids under 12))
  Kingman was home to one of the largest Army Air Corps training bases during WWII. This museum explores the history of the base.
- Mohave Museum of History & Arts

[Activities]
- Kingman Hog Days
  A three-day event in late April celebrating Harley Davidson.
- Kingman Cancer Car Arts & Crafts Festival
- White Cliffs Wagon Trail Park (Free)
  This is part of an old wagon route used by miners in the late 1800s; the tracks were cut into the bedrock and depression alongside were used for posts and stubs to help pull the wagons. The trail is now popular with hikers and mountain bikers. A good trail description can be found [http://hikearizona.com/decoder.php?ZTN=2045 here].
- Hualapai Mountain Park
  This park features hiking on ten miles of trails, picnicing, and camping. Cabins are available for rent (see listing below). The park also has three group activity areas for reunions, company events, weddings, etc. The largest site can accommodate 500 people.

[Shops]
- Historic Route 66 Association of AZ Gift Shop
  Sells a large selection of unique Route 66 memorabilia.
- Kingman Visitor Center Gift Shop
  Gift shop offers predominantly American- and Arizona-made items.

[Restaurants]
- Mattina's Ristorante Italiano
  Take out available.
- Redneck's Southern Pit BBQ
- Safeway
  Has a hot and cold deli, and onsite pharmacy.

[Bars]
- The House Of Hops
  Kingman's only craft beer and wine tap house, with 24 beers on tap, 10 nitro lines, and over 60 bottled beers and wines. They also serve organic margaritas and offer a Bloody Mary bar on Sundays.
- Cella Winery
  Founded in 2006 by Carlos Cella, the winery began producing wines in 2010 and was opened to the public in 2014. Three of its wines won awards at the 2015 ''Kingman Wine Festival'', including a moscato, a cabernet sauvignon, and a syrah.
- Beale Street Brews Coffee & Roasting Co.
  Coffeehouse and art gallery. Free wi-fi.

[Hotels]
- Best Western Plus A Wayfarer's Inn & Suites ($80-$106/night)
  Free breakfast and wi-fi, pet-friendly.
- Route 66 Motel ($28-39/night)
- Budget Inn Motel ($30-40/night)"
Kingman,What would a 6-day itinerary look like for a trip from Brisbane to Kingman?,"[Context]
[Attractions]
- Kingman Army Air Field Museum ($5 (adults), free (kids under 12))
  Kingman was home to one of the largest Army Air Corps training bases during WWII. This museum explores the history of the base.
- Route 66 Museum ($4 (adults), $3 (seniors), free (under 12))
  Has displays depicting the historical evolution of Route 66, with murals, photos and life-size dioramas. A special exhibit is devoted to historic electric vehicles, including about 16 vehicles dating from the late 1800s to the present; specimens include Willie Nelson's golf card and the Ohio University Buckey Bullet, which recently set the land speed record for an electric vehicle.
- Kingman Railroad Museum ($2 (adults), free (children under 5))
  Housed in a restored depot built in 1907, this small museum displays artifacts from the Santa Fe Railroad and 3 different model railroad layouts
- Locomotive Park (Free)
  Home to famed steam engine #3759.

[Activities]
- Kingman Hog Days
  A three-day event in late April celebrating Harley Davidson.
- Best of the West on Route 66 Festival
  This is expected to be an annual festival, providing all of the elements that tourists and locals love about Kingman: classic cars and cowboys.
- Route 66 Fun Run
  Held annually at the beginning of May.
- White Cliffs Wagon Trail Park (Free)
  This is part of an old wagon route used by miners in the late 1800s; the tracks were cut into the bedrock and depression alongside were used for posts and stubs to help pull the wagons. The trail is now popular with hikers and mountain bikers. A good trail description can be found [http://hikearizona.com/decoder.php?ZTN=2045 here].

[Shops]
- Kingman Visitor Center Gift Shop
  Gift shop offers predominantly American- and Arizona-made items.
- Historic Route 66 Association of AZ Gift Shop
  Sells a large selection of unique Route 66 memorabilia.

[Restaurants]
- Bashas'
  Has a deli for self-catering.
- El Palacio Casa Serrano Restaurant & Cantina
- Mr D'z Route 66 Diner
- Smith's Food And Drug
  Has a full-service deli for self catering options, as well as an onsite pharmacy.
- Safeway
  Has a hot and cold deli, and onsite pharmacy.

[Bars]
- Black Bridge Brewery
  Brewmaster Tim Schritter has created an atmosphere that blends his love of welding, art, music and of course, beer. With year-round beers like ''Evil Red'', ''Wicked Poison'' and ''Locomotive Stout'', Tim has already changed the taste for beer in the Kingman area.
- The House Of Hops
  Kingman's only craft beer and wine tap house, with 24 beers on tap, 10 nitro lines, and over 60 bottled beers and wines. They also serve organic margaritas and offer a Bloody Mary bar on Sundays.
- Stetson Winery Tasting Room and Event Center
  A family-run vineyard which holds events with live music and food.
- Desert Diamond Distillery
  Arizona's oldest craft distillery offers Internationally awarded rums (white, dark, barrel aged and agave) as well as suger-cane based vodka. They offer tastings and tours during regular business hours.

[Hotels]
- Comfort Inn ($80+/night)
  Free breakfast and wi-fi, pet-friendly.
- Quality Inn ($58-90/night)
  Free breakfast and wi-fi, laundry facilities, pet-friendly.
- Ramblin Rose Motel ($35-65/night)"
Kingman,I'd love a day-by-day 3-day itinerary for my trip from Auckland to Kingman.,"[Context]
[Attractions]
- Kingman Railroad Museum ($2 (adults), free (children under 5))
  Housed in a restored depot built in 1907, this small museum displays artifacts from the Santa Fe Railroad and 3 different model railroad layouts
- Kingman Army Air Field Museum ($5 (adults), free (kids under 12))
  Kingman was home to one of the largest Army Air Corps training bases during WWII. This museum explores the history of the base.
- Route 66 Museum ($4 (adults), $3 (seniors), free (under 12))
  Has displays depicting the historical evolution of Route 66, with murals, photos and life-size dioramas. A special exhibit is devoted to historic electric vehicles, including about 16 vehicles dating from the late 1800s to the present; specimens include Willie Nelson's golf card and the Ohio University Buckey Bullet, which recently set the land speed record for an electric vehicle.
- Bonelli House
  A historic house listed on the National Register of Historic Places.
- Mohave Museum of History & Arts

[Activities]
- Monolith Garden Trail (Free)
  Open to hikers, mountain bikers, and equestrians, this 7-mile trail meanders through interesting volcanic formations. There is little shade and no drinking water; watch out for rattlesnakes.
- Andy Devine Days Rodeo ($8-$10 (adults), $4-$5 (children))
  Held annually in late September, includes bronc riding, barrel racing, and bull riding.
- Hualapai Mountain Park
  This park features hiking on ten miles of trails, picnicing, and camping. Cabins are available for rent (see listing below). The park also has three group activity areas for reunions, company events, weddings, etc. The largest site can accommodate 500 people.
- Kingman Cancer Car Arts & Crafts Festival
- Chillin’ on Beale Street!
  An old fashioned block party and classic car show with cars, music and socializing.

[Shops]
- Historic Route 66 Association of AZ Gift Shop
  Sells a large selection of unique Route 66 memorabilia.
- Kingman Visitor Center Gift Shop
  Gift shop offers predominantly American- and Arizona-made items.

[Restaurants]
- Smith's Food And Drug
  Has a full-service deli for self catering options, as well as an onsite pharmacy.
- Mattina's Ristorante Italiano
  Take out available.
- Dambar & Steakhouse
  Kingman's landmark steakhouse.

[Bars]
- Cella Winery
  Founded in 2006 by Carlos Cella, the winery began producing wines in 2010 and was opened to the public in 2014. Three of its wines won awards at the 2015 ''Kingman Wine Festival'', including a moscato, a cabernet sauvignon, and a syrah.
- Cellar Door
  Wine bar in historic downtown Kingman. Wine, beer, cheese plate & other light appetizers. Live music Saturday nights.
- Black Bridge Brewery
  Brewmaster Tim Schritter has created an atmosphere that blends his love of welding, art, music and of course, beer. With year-round beers like ''Evil Red'', ''Wicked Poison'' and ''Locomotive Stout'', Tim has already changed the taste for beer in the Kingman area.
- Beale Street Brews Coffee & Roasting Co.
  Coffeehouse and art gallery. Free wi-fi.

[Hotels]
- Motel 6 Kingman East ($37-42/night)
- Best Western Plus A Wayfarer's Inn & Suites ($80-$106/night)
  Free breakfast and wi-fi, pet-friendly.
- Ramblin Rose Motel ($35-65/night)
- Rodeway Inn ($45-50/night)
  Free breakfast and wi-fi, pet-friendly.
- Hualapai Mountain Park
  Sites for tents (some with water), RVs (with full hookups), and fully-furnished cabins for rent. Tent sites are first-come, first-serve, but RV sites and cabins can be reserved [http://www.mcparks.com/online-booking/ online]."
Kingsburg,Create a 4-day restaurant focused itinerary for my trip from Toronto to Kingsburg.,"[Context]
[Activities]
- Swedish Festival

[Restaurants]
- Jeb's Waffles N' Ribs
- Sun Hong Kong Restaurant
- Chinese Pagoda Restaurant

[Hotels]
- Swedish Inn
- Tavcam Inn
- Motel 6 ($60)
  Amenities include an outdoor heated pool and hot tub. Guest rooms include a micro-fridge and free Wi-Fi."
Kingsburg,Create a 7-day restaurant focused itinerary for my trip from Nairobi to Kingsburg.,"[Context]
[Activities]
- Swedish Festival

[Restaurants]
- Sun Hong Kong Restaurant
- Jeb's Waffles N' Ribs
- Chinese Pagoda Restaurant

[Hotels]
- Tavcam Inn
- Motel 6 ($60)
  Amenities include an outdoor heated pool and hot tub. Guest rooms include a micro-fridge and free Wi-Fi.
- Swedish Inn"
Kingsburg,Create a 7-day travel itinerary from Seattle to Kingsburg with a moderate budget of $200-300 per day.,"[Context]
[Activities]
- Swedish Festival

[Restaurants]
- Chinese Pagoda Restaurant
- Jeb's Waffles N' Ribs
- Sun Hong Kong Restaurant

[Hotels]
- Tavcam Inn
- Swedish Inn
- Motel 6 ($60)
  Amenities include an outdoor heated pool and hot tub. Guest rooms include a micro-fridge and free Wi-Fi."
Kingsport,I'm planning a 5-day trip from Oslo to Kingsport. Could you build a day-by-day travel itinerary?,"[Context]
[Attractions]
- Up Against the Wall Gallery
  One of the largest galleries in the Southeast features lamps, jewelry, pottery, and unique custom framing.
- Exchange Place
  A living history farm.
- The DKA Gallery
  The DKA Gallery is a non-profit contemporary fine art gallery created in partnership with the Madison Art Center in Nashville.
- Meadowview Regional Art Collection
  A collection of original art by regional artists.
- Daniel Boone Wilderness Trail
  One of the nation's most historic routes, the Wilderness Trail was blazed by Daniel Boone in 1775.

[Restaurants]
- Giuseppe's
  A pricier Italian restaurant but with a plethora of top-quality dishes available.
- Pratt's BBQ
  Serves typical cuisine from the southern United States, particularly barbecue.
- Riverfront Seafood Company
  A seafood restaurant serving everything from salmon to lobster. Also has a fresh onsite seafood market with a variety of fresh fish available for purchase.
- Pal's
  A very popular local fast-food chain serving hotdogs, hamburgers, french-fries, and more. While there tend to be long lines during lunchtime, service is nevertheless usually very quick.
- La Carreta
  A quick and inexpensive local Mexican restaurant serving all types of the typical Mexican-American cuisine.

[Hotels]
- Fox Manor Bed & Breakfast
- Holiday Inn Express Hotel & Suites
- MeadowView Conference Resort & Convention Center"
Kingsport,I'd love a day-by-day 5-day itinerary for my trip from Mexico City to Kingsport.,"[Context]
[Attractions]
- Daniel Boone Wilderness Trail
  One of the nation's most historic routes, the Wilderness Trail was blazed by Daniel Boone in 1775.
- Up Against the Wall Gallery
  One of the largest galleries in the Southeast features lamps, jewelry, pottery, and unique custom framing.
- The DKA Gallery
  The DKA Gallery is a non-profit contemporary fine art gallery created in partnership with the Madison Art Center in Nashville.
- Meadowview Regional Art Collection
  A collection of original art by regional artists.

[Restaurants]
- Chef's Pizzeria
  A popular pizzeria located downtown serving pizzas, calzones, salads, and more. Proclaimed home of Tennessee's largest pizza--the 28"""" (71cm) Big Chef
- The Chop House
  Kingsport's #1 restaurant for great steaks and chops in a warm, friendly environment.
- Giuseppe's
  A pricier Italian restaurant but with a plethora of top-quality dishes available.

[Hotels]
- Fox Manor Bed & Breakfast
- MeadowView Conference Resort & Convention Center
- Holiday Inn Express Hotel & Suites"
Kingsport,I'm planning a 5-day trip from Hong Kong to Kingsport. Could you build a day-by-day travel itinerary?,"[Context]
[Attractions]
- Exchange Place
  A living history farm.
- Meadowview Regional Art Collection
  A collection of original art by regional artists.
- Daniel Boone Wilderness Trail
  One of the nation's most historic routes, the Wilderness Trail was blazed by Daniel Boone in 1775.
- Up Against the Wall Gallery
  One of the largest galleries in the Southeast features lamps, jewelry, pottery, and unique custom framing.
- The DKA Gallery
  The DKA Gallery is a non-profit contemporary fine art gallery created in partnership with the Madison Art Center in Nashville.

[Restaurants]
- La Carreta
  A quick and inexpensive local Mexican restaurant serving all types of the typical Mexican-American cuisine.
- Pratt's BBQ
  Serves typical cuisine from the southern United States, particularly barbecue.
- Riverfront Seafood Company
  A seafood restaurant serving everything from salmon to lobster. Also has a fresh onsite seafood market with a variety of fresh fish available for purchase.

[Hotels]
- Fox Manor Bed & Breakfast
- MeadowView Conference Resort & Convention Center
- Holiday Inn Express Hotel & Suites"
Kinnitty,Create a 4-day restaurant focused itinerary for my trip from Madrid to Kinnitty.,"[Context]
[Attractions]
- Kinnity Castle
  The castle is built on the site of St. Finnian's monastery, the high cross of which is still situated nearby. Later, a pyramid was built by the Bernard family who resided in Kinnitty Castle.

[Activities]
- Hill Climbing
  Climb the nearby Slieve Bloom Mountains.

[Shops]
- Peavoys Shop
  Little shop in the centre
- Late Late Shop

[Restaurants]
- Kinnitty Castle
  There is a restaurant in Kinnitty Castle. It might be open or not. You'll probably have to go to the door and ask.

[Bars]
- Slieve Bloom Bar
  Drink Guinness or whatever.
- Clendennen's
  Drink more Guinness.

[Hotels]
- Ardmore Country House B&B
  B&B where you can sleep for the night. Near Slieve Bloom Mnts."
Kinnitty,Help me plan a 4-day itinerary for my trip from Denver to Kinnitty.,"[Context]
[Attractions]
- Kinnity Castle
  The castle is built on the site of St. Finnian's monastery, the high cross of which is still situated nearby. Later, a pyramid was built by the Bernard family who resided in Kinnitty Castle.

[Activities]
- Hill Climbing
  Climb the nearby Slieve Bloom Mountains.

[Shops]
- Late Late Shop
- Peavoys Shop
  Little shop in the centre

[Restaurants]
- Kinnitty Castle
  There is a restaurant in Kinnitty Castle. It might be open or not. You'll probably have to go to the door and ask.

[Bars]
- Clendennen's
  Drink more Guinness.
- Slieve Bloom Bar
  Drink Guinness or whatever.

[Hotels]
- Ardmore Country House B&B
  B&B where you can sleep for the night. Near Slieve Bloom Mnts."
